Id,Text
13645,العشاء المتأخر يرفع خطر الإصابة بسرطان الثدي حذرت دراسة من تناول النساء لوجبة العشاء أو الوجبات الخفيفة في وقت متأخر من الليل حيث إن ذلك من شأنه أن يزيد خطر إصابة المرأة بسرطان الثدي ووجد الباحثون في كلية طب سان دييغو التابعة لجامعة بهذا المرض واكتشف الباحثون أن النساء إلى أن النساء اللاتي ترتفع عندهن النساء عن الطعام ليلاً بالتبكير في موعد تناول في العالم و بالمائة من جميع حالات السرطان عند النساء 
13646,دراسة جلوس النساء لفترات طويلة يزيد من فرص إصابتهم بالسرطان خلص باحثون إلى أن الجلوس لفترات طويلة يزيد من خطر إصابة النساء بسرطانات الثدي والمبيض والنخاع الشوكي وجاء في الدراسة التي نشرتها صحيفة ديلي ميل البريطانية إن الجلوس لفترات طويلة يزيد من فرص إصابة النساء بالسرطان بنسبة ولكن هذا لا يؤثر على الرجال وشملت الدراسة التي أجراها باحثون من النساء وخاصة سرطان الثدي والمبيض والنخاع
13647,مشكلة مع النساء وأعرب بالمئة عن للجمهور من النساء لكن النساء شعرن بسلبية بالمئة من الرجال و بالمئة من النساء عن عن النساء بالشكل الكافي وجاءت هذه
13648,العنف التي تتعرض لها النساء بأكثر من
13649,دراسة القهوة قد تحمي المرأة من الإصابة بسرطان الثدي خلص باحثون سويديون إلى أن القهوة يمكنها تحمي النساء من التعرض للإصابة بسرطان الثدي وذكرت صحيفة ديلي ميل البريطانية في عددها الصادر اليوم الثلاثاء أن الباحثين حللوا بيانات دونتها أكثر من ألف سيدة على مدار عقدين حول ما يتناولن يوميا من كميات القهوة والشاي وخلص الباحثون إلى أن السيدات اللاتي تناولن خمسة أكواب من القهوة أو أكثر يوميا انخفضت
13650,أوغندي ينتقم من تمساح التهم زوجته انتقم الأوغندي مبارك باتامبوزي من تمساح ضخم التهم زوجته الحامل حين باغتها وجرها إلى قاع البحيرة التي كانت تتزود منها بماء الشرب ويقول مبارك بأنه فُجع عندما أخبره الجيران بأن تمساحاً عند البحيرة افترس زوجته بعد أن خطفها من بين مجموعة من النساء وردت البحيرة معهن ولكنها لم تتمكن من الهرب بسبب حملها وثقل وزنها ومنذ تلك الحادثة التي وقعت قبل أربعة أشهر تقريباً أخذ
13651,أعراض الاكتئاب لا يختلف الرجال عن النساء في طباعهم فحسب ولكنهم يختلفون أيضا في الأعراض التي تظهر عليهم عند الإصابة ببعض الأمراض النفسية لاسيما الاكتئاب وأوضحت الجمعية الألمانية للطب النفسي والعلاج النفسي والطب النفسجسدي وطب الأعصاب أنه غالبا ما يحاول الرجال إخفاء مشاكلهم النفسية ويتحدثون بشكل أكبر عن متاعبهم الجسمانية عند زيارة الطبيب وغالبا ما عكس النساء لا تقتصر أعراض الاكتئاب لدى
13652,علاج النساء حيث أنهت مريضة بسرطان
13653,الهشيم حيث هناك نقص مريع في عدد النساء غير
13654,النساء ذات الألوان الصارخة بملابس رجالية
13655,البرازيلية داخل سجون النساء بالتحديد وهي ولادتهن
13656,مرتبطا بالناس خاصة النساء في مثل عمري
13657,السلطات ما يكفي لحماية النساء 
13658,الأمهات والأطفال وتلد معظم النساء في
13659,التطليق للشقاق قدمت من طرف النساء مقابل
13660,الأرق يزيد من الإحساس بالألم كشفت دراسة طبية نرويجية بحثت في تبعات المعاناة من الأرق وارتباطه بالإحساس بالألم والقدرة على تحمله أن نسبة الإحساس تزداد بينما تنقص القدرة على التحمل عند من يعانون من الأرق بالمقارنة بغيرهم ممن يحظون بالقدر الكافي من النوم في الليل واعتمدت الدراسة لإثبات ما توصلت إليه على تجربة قوامها مجموعتان من النساء والرجال البالغين تعاني الأولى من الأرق وصعوبة النوم بينما تتمتع
13661,عند النساء كون هذا الداء ينتشر عندهن
13662,النساء بالإضافة إلى الصيدلية الطيبة 
